,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime(s),Sector1Time(s),Sector2Time(s),Sector3Time(s),RollingAverageLap
1234,SAI,0 days 00:01:17.220000,30.0,1.0,HARD,30.0,30.0,0 days 00:00:20.161000,0 days 00:00:36.514000,0 days 00:00:20.545000,77.22,20.161,36.514,20.545,78.25213793103448
1235,SAI,0 days 00:01:17.465000,31.0,1.0,HARD,31.0,31.0,0 days 00:00:20.157000,0 days 00:00:36.592000,0 days 00:00:20.716000,77.465,20.157,36.592,20.716,78.2259
1236,SAI,0 days 00:01:17.180000,32.0,1.0,HARD,32.0,32.0,0 days 00:00:20.196000,0 days 00:00:36.534000,0 days 00:00:20.450000,77.18,20.196,36.534,20.45,78.19216129032257
1237,SAI,0 days 00:01:33.612000,33.0,1.0,HARD,33.0,33.0,0 days 00:00:20.097000,0 days 00:00:36.115000,0 days 00:00:37.400000,93.612,20.097,36.115,37.4,78.67403125
1238,SAI,0 days 00:01:20.767000,34.0,2.0,MEDIUM,1.0,34.0,0 days 00:00:23.131000,0 days 00:00:36.729000,0 days 00:00:20.907000,80.767,23.131,36.729,20.907,78.73745454545454
1239,SAI,0 days 00:01:16.628000,35.0,2.0,MEDIUM,2.0,35.0,0 days 00:00:20.045000,0 days 00:00:36.092000,0 days 00:00:20.491000,76.628,20.045,36.092,20.491,78.67541176470588
1240,SAI,0 days 00:01:17.979000,36.0,2.0,MEDIUM,3.0,36.0,0 days 00:00:20.577000,0 days 00:00:36.864000,0 days 00:00:20.538000,77.979,20.577,36.864,20.538,78.65551428571429
1241,SAI,0 days 00:01:17.565000,37.0,2.0,MEDIUM,4.0,37.0,0 days 00:00:20.276000,0 days 00:00:36.516000,0 days 00:00:20.773000,77.565,20.276,36.516,20.773,78.62522222222222
1242,SAI,0 days 00:01:16.786000,38.0,2.0,MEDIUM,5.0,38.0,0 days 00:00:20.022000,0 days 00:00:36.221000,0 days 00:00:20.543000,76.786,20.022,36.221,20.543,78.57551351351351
1243,SAI,0 days 00:01:17.175000,39.0,2.0,MEDIUM,6.0,39.0,0 days 00:00:20.233000,0 days 00:00:36.431000,0 days 00:00:20.511000,77.175,20.233,36.431,20.511,78.53865789473684
1244,SAI,0 days 00:01:17.023000,40.0,2.0,MEDIUM,7.0,40.0,0 days 00:00:20.122000,0 days 00:00:36.431000,0 days 00:00:20.470000,77.023,20.122,36.431,20.47,78.49979487179488
1245,SAI,0 days 00:01:16.651000,41.0,2.0,MEDIUM,8.0,41.0,0 days 00:00:20.007000,0 days 00:00:36.156000,0 days 00:00:20.488000,76.651,20.007,36.156,20.488,78.453575
1246,SAI,0 days 00:01:16.467000,42.0,2.0,MEDIUM,9.0,42.0,0 days 00:00:20.085000,0 days 00:00:36.003000,0 days 00:00:20.379000,76.467,20.085,36.003,20.379,78.40512195121951
1247,SAI,0 days 00:01:16.449000,43.0,2.0,MEDIUM,10.0,43.0,0 days 00:00:20.016000,0 days 00:00:36.171000,0 days 00:00:20.262000,76.449,20.016,36.171,20.262,78.35854761904763
1248,SAI,0 days 00:01:17.760000,44.0,2.0,MEDIUM,11.0,44.0,0 days 00:00:20.063000,0 days 00:00:36.889000,0 days 00:00:20.808000,77.76,20.063,36.889,20.808,78.34462790697674
1249,SAI,0 days 00:01:17.146000,45.0,2.0,MEDIUM,12.0,45.0,0 days 00:00:20.158000,0 days 00:00:36.414000,0 days 00:00:20.574000,77.146,20.158,36.414,20.574,78.31738636363637
1250,SAI,0 days 00:01:17.220000,46.0,2.0,MEDIUM,13.0,46.0,0 days 00:00:20.165000,0 days 00:00:36.446000,0 days 00:00:20.609000,77.22,20.165,36.446,20.609,78.29299999999999
1251,SAI,0 days 00:01:16.732000,47.0,2.0,MEDIUM,14.0,47.0,0 days 00:00:19.971000,0 days 00:00:36.344000,0 days 00:00:20.417000,76.732,19.971,36.344,20.417,78.2590652173913
1252,SAI,0 days 00:01:16.561000,48.0,2.0,MEDIUM,15.0,48.0,0 days 00:00:19.911000,0 days 00:00:36.340000,0 days 00:00:20.310000,76.561,19.911,36.34,20.31,78.22293617021276
1253,SAI,0 days 00:01:17.014000,49.0,2.0,MEDIUM,16.0,49.0,0 days 00:00:20.044000,0 days 00:00:36.254000,0 days 00:00:20.716000,77.014,20.044,36.254,20.716,78.19775
1254,SAI,0 days 00:01:16.917000,50.0,2.0,MEDIUM,17.0,50.0,0 days 00:00:19.994000,0 days 00:00:36.438000,0 days 00:00:20.485000,76.917,19.994,36.438,20.485,78.17161224489796
1255,SAI,0 days 00:01:19.013000,51.0,2.0,MEDIUM,18.0,51.0,0 days 00:00:20.198000,0 days 00:00:37.492000,0 days 00:00:21.323000,79.013,20.198,37.492,21.323,78.18844
1256,SAI,0 days 00:01:26.201000,52.0,2.0,MEDIUM,19.0,52.0,0 days 00:00:20.715000,0 days 00:00:42.567000,0 days 00:00:22.919000,86.201,20.715,42.567,22.919,78.34554901960784
1257,SAI,0 days 00:01:30.068000,53.0,2.0,MEDIUM,20.0,53.0,0 days 00:00:23.352000,0 days 00:00:44.890000,0 days 00:00:21.826000,90.068,23.352,44.89,21.826,78.57098076923077
1258,SAI,0 days 00:01:37.315000,54.0,2.0,MEDIUM,21.0,54.0,0 days 00:00:23.705000,0 days 00:00:48.995000,0 days 00:00:24.615000,97.315,23.705,48.995,24.615,78.92464150943397
1259,SAI,0 days 00:02:19.381000,55.0,2.0,MEDIUM,22.0,55.0,0 days 00:00:27.227000,0 days 00:01:01.073000,0 days 00:00:51.081000,139.381,27.227,61.073,51.081,80.0442037037037
1260,SAI,0 days 00:01:42.320000,56.0,3.0,INTERMEDIATE,1.0,56.0,0 days 00:00:28.536000,0 days 00:00:47.711000,0 days 00:00:26.073000,102.32,28.536,47.711,26.073,80.44921818181818
1261,SAI,0 days 00:01:41.192000,57.0,3.0,INTERMEDIATE,2.0,57.0,0 days 00:00:27.406000,0 days 00:00:47.540000,0 days 00:00:26.246000,101.192,27.406,47.54,26.246,80.819625
1262,SAI,0 days 00:01:43.462000,58.0,3.0,INTERMEDIATE,3.0,58.0,0 days 00:00:28.269000,0 days 00:00:47.551000,0 days 00:00:27.642000,103.462,28.269,47.551,27.642,81.21685964912281
1263,SAI,0 days 00:01:42.820000,59.0,3.0,INTERMEDIATE,4.0,59.0,0 days 00:00:27.817000,0 days 00:00:48.032000,0 days 00:00:26.971000,102.82,27.817,48.032,26.971,81.58932758620689
1264,SAI,0 days 00:01:43.041000,60.0,3.0,INTERMEDIATE,5.0,60.0,0 days 00:00:28.314000,0 days 00:00:47.757000,0 days 00:00:26.970000,103.041,28.314,47.757,26.97,81.95291525423728
1265,SAI,0 days 00:01:42.633000,61.0,3.0,INTERMEDIATE,6.0,61.0,0 days 00:00:27.462000,0 days 00:00:48.317000,0 days 00:00:26.854000,102.633,27.462,48.317,26.854,82.29758333333332
1266,SAI,0 days 00:01:40.780000,62.0,3.0,INTERMEDIATE,7.0,62.0,0 days 00:00:27.047000,0 days 00:00:47.352000,0 days 00:00:26.381000,100.78,27.047,47.352,26.381,82.6005737704918
1267,SAI,0 days 00:01:39.899000,63.0,3.0,INTERMEDIATE,8.0,63.0,0 days 00:00:26.585000,0 days 00:00:47.117000,0 days 00:00:26.197000,99.899,26.585,47.117,26.197,82.87958064516128
1268,SAI,0 days 00:01:39.306000,64.0,3.0,INTERMEDIATE,9.0,64.0,0 days 00:00:26.304000,0 days 00:00:46.863000,0 days 00:00:26.139000,99.306,26.304,46.863,26.139,83.14031746031746
1269,SAI,0 days 00:01:37.838000,65.0,3.0,INTERMEDIATE,10.0,65.0,0 days 00:00:26.011000,0 days 00:00:46.533000,0 days 00:00:25.294000,97.838,26.011,46.533,25.294,83.36996875
1270,SAI,0 days 00:01:36.238000,66.0,3.0,INTERMEDIATE,11.0,66.0,0 days 00:00:25.843000,0 days 00:00:45.748000,0 days 00:00:24.647000,96.238,25.843,45.748,24.647,83.56793846153846
1271,SAI,0 days 00:01:34.999000,67.0,3.0,INTERMEDIATE,12.0,67.0,0 days 00:00:25.342000,0 days 00:00:45.459000,0 days 00:00:24.198000,94.999,25.342,45.459,24.198,83.74113636363636
1272,SAI,0 days 00:01:33.322000,68.0,3.0,INTERMEDIATE,13.0,68.0,0 days 00:00:24.780000,0 days 00:00:45.051000,0 days 00:00:23.491000,93.322,24.78,45.051,23.491,83.88413432835821
1273,SAI,0 days 00:01:35.394000,69.0,3.0,INTERMEDIATE,14.0,69.0,0 days 00:00:25.113000,0 days 00:00:45.521000,0 days 00:00:24.760000,95.394,25.113,45.521,24.76,84.05339705882353
1274,SAI,0 days 00:01:32.130000,70.0,3.0,INTERMEDIATE,15.0,70.0,0 days 00:00:24.889000,0 days 00:00:44.372000,0 days 00:00:22.869000,92.13,24.889,44.372,22.869,84.17044927536233
1275,SAI,0 days 00:01:29.920000,71.0,3.0,INTERMEDIATE,16.0,71.0,0 days 00:00:23.868000,0 days 00:00:43.533000,0 days 00:00:22.519000,89.92,23.868,43.533,22.519,84.25258571428571
1276,SAI,0 days 00:01:29.849000,72.0,3.0,INTERMEDIATE,17.0,72.0,0 days 00:00:23.449000,0 days 00:00:44.070000,0 days 00:00:22.330000,89.849,23.449,44.07,22.33,84.33140845070422
1277,SAI,0 days 00:01:27.840000,73.0,3.0,INTERMEDIATE,18.0,73.0,0 days 00:00:23.244000,0 days 00:00:42.559000,0 days 00:00:22.037000,87.84,23.244,42.559,22.037,84.3801388888889
1278,SAI,0 days 00:01:28.585000,74.0,3.0,INTERMEDIATE,19.0,74.0,0 days 00:00:24.031000,0 days 00:00:42.481000,0 days 00:00:22.073000,88.585,24.031,42.481,22.073,84.4377397260274
1279,SAI,0 days 00:01:26.388000,75.0,3.0,INTERMEDIATE,20.0,75.0,0 days 00:00:22.468000,0 days 00:00:41.871000,0 days 00:00:22.049000,86.388,22.468,41.871,22.049,84.4640945945946
1280,SAI,0 days 00:01:25.776000,76.0,3.0,INTERMEDIATE,21.0,76.0,0 days 00:00:22.362000,0 days 00:00:41.296000,0 days 00:00:22.118000,85.776,22.362,41.296,22.118,84.48158666666666
1281,SAI,0 days 00:01:25.579000,77.0,3.0,INTERMEDIATE,22.0,77.0,0 days 00:00:22.283000,0 days 00:00:41.078000,0 days 00:00:22.218000,85.579,22.283,41.078,22.218,84.49602631578948
1282,SAI,0 days 00:01:26.283000,78.0,3.0,INTERMEDIATE,23.0,78.0,0 days 00:00:22.537000,0 days 00:00:41.195000,0 days 00:00:22.551000,86.283,22.537,41.195,22.551,84.51923376623377
1283,RUS,,1.0,1.0,HARD,1.0,1.0,,0 days 00:00:39.443000,0 days 00:00:21.744000,,,39.443,21.744,
1284,RUS,0 days 00:01:21.155000,2.0,1.0,HARD,2.0,2.0,0 days 00:00:21.784000,0 days 00:00:37.682000,0 days 00:00:21.689000,81.155,21.784,37.682,21.689,81.155
1285,RUS,0 days 00:01:20.291000,3.0,1.0,HARD,3.0,3.0,0 days 00:00:21.169000,0 days 00:00:37.663000,0 days 00:00:21.459000,80.291,21.169,37.663,21.459,80.723
1286,RUS,0 days 00:01:20.030000,4.0,1.0,HARD,4.0,4.0,0 days 00:00:21.140000,0 days 00:00:37.480000,0 days 00:00:21.410000,80.03,21.14,37.48,21.41,80.492
1287,RUS,0 days 00:01:18.840000,5.0,1.0,HARD,5.0,5.0,0 days 00:00:20.820000,0 days 00:00:36.963000,0 days 00:00:21.057000,78.84,20.82,36.963,21.057,80.07900000000001
1288,RUS,0 days 00:01:18.945000,6.0,1.0,HARD,6.0,6.0,0 days 00:00:20.735000,0 days 00:00:37.171000,0 days 00:00:21.039000,78.945,20.735,37.171,21.039,79.8522
1289,RUS,0 days 00:01:18.583000,7.0,1.0,HARD,7.0,7.0,0 days 00:00:20.729000,0 days 00:00:36.899000,0 days 00:00:20.955000,78.583,20.729,36.899,20.955,79.64066666666666
1290,RUS,0 days 00:01:18.990000,8.0,1.0,HARD,8.0,8.0,0 days 00:00:20.702000,0 days 00:00:37.206000,0 days 00:00:21.082000,78.99,20.702,37.206,21.082,79.54771428571428
1291,RUS,0 days 00:01:19.025000,9.0,1.0,HARD,9.0,9.0,0 days 00:00:20.939000,0 days 00:00:36.978000,0 days 00:00:21.108000,79.025,20.939,36.978,21.108,79.482375
1292,RUS,0 days 00:01:18.566000,10.0,1.0,HARD,10.0,10.0,0 days 00:00:20.693000,0 days 00:00:37.032000,0 days 00:00:20.841000,78.566,20.693,37.032,20.841,79.38055555555555
1293,RUS,0 days 00:01:18.483000,11.0,1.0,HARD,11.0,11.0,0 days 00:00:20.787000,0 days 00:00:36.810000,0 days 00:00:20.886000,78.483,20.787,36.81,20.886,79.2908
1294,RUS,0 days 00:01:18.459000,12.0,1.0,HARD,12.0,12.0,0 days 00:00:21.157000,0 days 00:00:36.614000,0 days 00:00:20.688000,78.459,21.157,36.614,20.688,79.21518181818182
1295,RUS,0 days 00:01:17.787000,13.0,1.0,HARD,13.0,13.0,0 days 00:00:20.598000,0 days 00:00:36.554000,0 days 00:00:20.635000,77.787,20.598,36.554,20.635,79.09616666666666
1296,RUS,0 days 00:01:18.286000,14.0,1.0,HARD,14.0,14.0,0 days 00:00:20.609000,0 days 00:00:36.794000,0 days 00:00:20.883000,78.286,20.609,36.794,20.883,79.03384615384616
1297,RUS,0 days 00:01:18.531000,15.0,1.0,HARD,15.0,15.0,0 days 00:00:20.706000,0 days 00:00:36.850000,0 days 00:00:20.975000,78.531,20.706,36.85,20.975,78.99792857142857
1298,RUS,0 days 00:01:18.502000,16.0,1.0,HARD,16.0,16.0,0 days 00:00:20.614000,0 days 00:00:36.957000,0 days 00:00:20.931000,78.502,20.614,36.957,20.931,78.96486666666667
1299,RUS,0 days 00:01:18.244000,17.0,1.0,HARD,17.0,17.0,0 days 00:00:20.710000,0 days 00:00:36.722000,0 days 00:00:20.812000,78.244,20.71,36.722,20.812,78.9198125
1300,RUS,0 days 00:01:18.229000,18.0,1.0,HARD,18.0,18.0,0 days 00:00:20.493000,0 days 00:00:36.799000,0 days 00:00:20.937000,78.229,20.493,36.799,20.937,78.87917647058823
1301,RUS,0 days 00:01:18.299000,19.0,1.0,HARD,19.0,19.0,0 days 00:00:20.651000,0 days 00:00:36.740000,0 days 00:00:20.908000,78.299,20.651,36.74,20.908,78.84694444444445
1302,RUS,0 days 00:01:18.320000,20.0,1.0,HARD,20.0,20.0,0 days 00:00:20.523000,0 days 00:00:36.906000,0 days 00:00:20.891000,78.32,20.523,36.906,20.891,78.81921052631579
1303,RUS,0 days 00:01:18.086000,21.0,1.0,HARD,21.0,21.0,0 days 00:00:20.536000,0 days 00:00:36.661000,0 days 00:00:20.889000,78.086,20.536,36.661,20.889,78.78255
1304,RUS,0 days 00:01:17.879000,22.0,1.0,HARD,22.0,22.0,0 days 00:00:20.466000,0 days 00:00:36.531000,0 days 00:00:20.882000,77.879,20.466,36.531,20.882,78.7395238095238
1305,RUS,0 days 00:01:18.111000,23.0,1.0,HARD,23.0,23.0,0 days 00:00:20.625000,0 days 00:00:36.726000,0 days 00:00:20.760000,78.111,20.625,36.726,20.76,78.71095454545456
1306,RUS,0 days 00:01:17.709000,24.0,1.0,HARD,24.0,24.0,0 days 00:00:20.563000,0 days 00:00:36.481000,0 days 00:00:20.665000,77.709,20.563,36.481,20.665,78.66739130434782
1307,RUS,0 days 00:01:17.648000,25.0,1.0,HARD,25.0,25.0,0 days 00:00:20.339000,0 days 00:00:36.507000,0 days 00:00:20.802000,77.648,20.339,36.507,20.802,78.62491666666666
1308,RUS,0 days 00:01:17.900000,26.0,1.0,HARD,26.0,26.0,0 days 00:00:20.563000,0 days 00:00:36.529000,0 days 00:00:20.808000,77.9,20.563,36.529,20.808,78.59592
1309,RUS,0 days 00:01:17.837000,27.0,1.0,HARD,27.0,27.0,0 days 00:00:20.410000,0 days 00:00:36.640000,0 days 00:00:20.787000,77.837,20.41,36.64,20.787,78.56673076923077
1310,RUS,0 days 00:01:17.353000,28.0,1.0,HARD,28.0,28.0,0 days 00:00:20.205000,0 days 00:00:36.400000,0 days 00:00:20.748000,77.353,20.205,36.4,20.748,78.52177777777779
1311,RUS,0 days 00:01:17.332000,29.0,1.0,HARD,29.0,29.0,0 days 00:00:20.233000,0 days 00:00:36.437000,0 days 00:00:20.662000,77.332,20.233,36.437,20.662,78.47928571428572
1312,RUS,0 days 00:01:17.300000,30.0,1.0,HARD,30.0,30.0,0 days 00:00:20.196000,0 days 00:00:36.441000,0 days 00:00:20.663000,77.3,20.196,36.441,20.663,78.43862068965517
1313,RUS,0 days 00:01:17.404000,31.0,1.0,HARD,31.0,31.0,0 days 00:00:20.248000,0 days 00:00:36.479000,0 days 00:00:20.677000,77.404,20.248,36.479,20.677,78.40413333333332
1314,RUS,0 days 00:01:17.474000,32.0,1.0,HARD,32.0,32.0,0 days 00:00:20.162000,0 days 00:00:36.558000,0 days 00:00:20.754000,77.474,20.162,36.558,20.754,78.37412903225807
1315,RUS,0 days 00:01:17.556000,33.0,1.0,HARD,33.0,33.0,0 days 00:00:20.373000,0 days 00:00:36.578000,0 days 00:00:20.605000,77.556,20.373,36.578,20.605,78.3485625
1316,RUS,0 days 00:01:17.569000,34.0,1.0,HARD,34.0,34.0,0 days 00:00:20.208000,0 days 00:00:36.647000,0 days 00:00:20.714000,77.569,20.208,36.647,20.714,78.32493939393939
1317,RUS,0 days 00:01:17.568000,35.0,1.0,HARD,35.0,35.0,0 days 00:00:20.282000,0 days 00:00:36.608000,0 days 00:00:20.678000,77.568,20.282,36.608,20.678,78.30267647058824
1318,RUS,0 days 00:01:17.111000,36.0,1.0,HARD,36.0,36.0,0 days 00:00:20.027000,0 days 00:00:36.406000,0 days 00:00:20.678000,77.111,20.027,36.406,20.678,78.26862857142858
1319,RUS,0 days 00:01:17.335000,37.0,1.0,HARD,37.0,37.0,0 days 00:00:20.098000,0 days 00:00:36.568000,0 days 00:00:20.669000,77.335,20.098,36.568,20.669,78.24269444444445
1320,RUS,0 days 00:01:17.195000,38.0,1.0,HARD,38.0,38.0,0 days 00:00:20.125000,0 days 00:00:36.386000,0 days 00:00:20.684000,77.195,20.125,36.386,20.684,78.21437837837837
1321,RUS,0 days 00:01:17.339000,39.0,1.0,HARD,39.0,39.0,0 days 00:00:20.122000,0 days 00:00:36.499000,0 days 00:00:20.718000,77.339,20.122,36.499,20.718,78.19134210526316
1322,RUS,0 days 00:01:17.215000,40.0,1.0,HARD,40.0,40.0,0 days 00:00:20.085000,0 days 00:00:36.504000,0 days 00:00:20.626000,77.215,20.085,36.504,20.626,78.16630769230768
1323,RUS,0 days 00:01:17.323000,41.0,1.0,HARD,41.0,41.0,0 days 00:00:20.140000,0 days 00:00:36.468000,0 days 00:00:20.715000,77.323,20.14,36.468,20.715,78.14522500000001
1324,RUS,0 days 00:01:17.979000,42.0,1.0,HARD,42.0,42.0,0 days 00:00:20.327000,0 days 00:00:36.809000,0 days 00:00:20.843000,77.979,20.327,36.809,20.843,78.14117073170732
1325,RUS,0 days 00:01:17.847000,43.0,1.0,HARD,43.0,43.0,0 days 00:00:20.357000,0 days 00:00:36.668000,0 days 00:00:20.822000,77.847,20.357,36.668,20.822,78.13416666666667
1326,RUS,0 days 00:01:17.967000,44.0,1.0,HARD,44.0,44.0,0 days 00:00:20.315000,0 days 00:00:36.776000,0 days 00:00:20.876000,77.967,20.315,36.776,20.876,78.13027906976744
1327,RUS,0 days 00:01:17.545000,45.0,1.0,HARD,45.0,45.0,0 days 00:00:20.228000,0 days 00:00:36.676000,0 days 00:00:20.641000,77.545,20.228,36.676,20.641,78.11697727272727
1328,RUS,0 days 00:01:17.068000,46.0,1.0,HARD,46.0,46.0,0 days 00:00:19.925000,0 days 00:00:36.553000,0 days 00:00:20.590000,77.068,19.925,36.553,20.59,78.09366666666666
1329,RUS,0 days 00:01:17.060000,47.0,1.0,HARD,47.0,47.0,0 days 00:00:19.990000,0 days 00:00:36.503000,0 days 00:00:20.567000,77.06,19.99,36.503,20.567,78.07119565217391
1330,RUS,0 days 00:01:16.798000,48.0,1.0,HARD,48.0,48.0,0 days 00:00:20.070000,0 days 00:00:36.259000,0 days 00:00:20.469000,76.798,20.07,36.259,20.469,78.04410638297873
1331,RUS,0 days 00:01:17.223000,49.0,1.0,HARD,49.0,49.0,0 days 00:00:20.086000,0 days 00:00:36.389000,0 days 00:00:20.748000,77.223,20.086,36.389,20.748,78.027
1332,RUS,0 days 00:01:17.635000,50.0,1.0,HARD,50.0,50.0,0 days 00:00:20.052000,0 days 00:00:36.854000,0 days 00:00:20.729000,77.635,20.052,36.854,20.729,78.019
1333,RUS,0 days 00:01:19.640000,51.0,1.0,HARD,51.0,51.0,0 days 00:00:20.543000,0 days 00:00:38.039000,0 days 00:00:21.058000,79.64,20.543,38.039,21.058,78.05142
1334,RUS,0 days 00:01:24.754000,52.0,1.0,HARD,52.0,52.0,0 days 00:00:20.901000,0 days 00:00:41.809000,0 days 00:00:22.044000,84.754,20.901,41.809,22.044,78.18284313725489
1335,RUS,0 days 00:01:28.625000,53.0,1.0,HARD,53.0,53.0,0 days 00:00:23.130000,0 days 00:00:43.786000,0 days 00:00:21.709000,88.625,23.13,43.786,21.709,78.38365384615385
1336,RUS,0 days 00:01:57.545000,54.0,1.0,HARD,54.0,54.0,0 days 00:00:23.347000,0 days 00:00:47.221000,0 days 00:00:46.977000,117.545,23.347,47.221,46.977,79.12254716981131
1337,RUS,0 days 00:01:55.804000,55.0,2.0,INTERMEDIATE,1.0,55.0,0 days 00:00:26.171000,0 days 00:01:04.033000,0 days 00:00:25.600000,115.804,26.171,64.033,25.6,79.80183333333333
1338,RUS,0 days 00:01:41.302000,56.0,2.0,INTERMEDIATE,2.0,56.0,0 days 00:00:26.184000,0 days 00:00:47.927000,0 days 00:00:27.191000,101.302,26.184,47.927,27.191,80.19274545454545
1339,RUS,0 days 00:01:43.554000,57.0,2.0,INTERMEDIATE,3.0,57.0,0 days 00:00:28.703000,0 days 00:00:48.006000,0 days 00:00:26.845000,103.554,28.703,48.006,26.845,80.6099107142857
1340,RUS,0 days 00:01:42.155000,58.0,2.0,INTERMEDIATE,4.0,58.0,0 days 00:00:27.183000,0 days 00:00:48.040000,0 days 00:00:26.932000,102.155,27.183,48.04,26.932,80.98789473684211
1341,RUS,0 days 00:01:43.463000,59.0,2.0,INTERMEDIATE,5.0,59.0,0 days 00:00:27.705000,0 days 00:00:48.212000,0 days 00:00:27.546000,103.463,27.705,48.212,27.546,81.37539655172414
1342,RUS,0 days 00:01:43.530000,60.0,2.0,INTERMEDIATE,6.0,60.0,0 days 00:00:28.062000,0 days 00:00:48.313000,0 days 00:00:27.155000,103.53,28.062,48.313,27.155,81.75089830508475
1343,RUS,0 days 00:01:41.329000,61.0,2.0,INTERMEDIATE,7.0,61.0,0 days 00:00:26.585000,0 days 00:00:47.994000,0 days 00:00:26.750000,101.329,26.585,47.994,26.75,82.07719999999999
1344,RUS,0 days 00:01:41.104000,62.0,2.0,INTERMEDIATE,8.0,62.0,0 days 00:00:27.041000,0 days 00:00:47.506000,0 days 00:00:26.557000,101.104,27.041,47.506,26.557,82.38911475409836
1345,RUS,0 days 00:01:39.713000,63.0,2.0,INTERMEDIATE,9.0,63.0,0 days 00:00:26.484000,0 days 00:00:47.100000,0 days 00:00:26.129000,99.713,26.484,47.1,26.129,82.66853225806452
1346,RUS,0 days 00:01:38.229000,64.0,2.0,INTERMEDIATE,10.0,64.0,0 days 00:00:25.894000,0 days 00:00:46.921000,0 days 00:00:25.414000,98.229,25.894,46.921,25.414,82.9155238095238
1347,RUS,0 days 00:01:36.696000,65.0,2.0,INTERMEDIATE,11.0,65.0,0 days 00:00:25.673000,0 days 00:00:46.473000,0 days 00:00:24.550000,96.696,25.673,46.473,24.55,83.13084375
1348,RUS,0 days 00:01:35.991000,66.0,2.0,INTERMEDIATE,12.0,66.0,0 days 00:00:25.553000,0 days 00:00:46.400000,0 days 00:00:24.038000,95.991,25.553,46.4,24.038,83.32869230769231
1349,RUS,0 days 00:01:34.751000,67.0,2.0,INTERMEDIATE,13.0,67.0,0 days 00:00:25.247000,0 days 00:00:45.793000,0 days 00:00:23.711000,94.751,25.247,45.793,23.711,83.50175757575758
1350,RUS,0 days 00:01:33.647000,68.0,2.0,INTERMEDIATE,14.0,68.0,0 days 00:00:24.929000,0 days 00:00:45.486000,0 days 00:00:23.232000,93.647,24.929,45.486,23.232,83.65317910447762
1351,RUS,0 days 00:01:33.734000,69.0,2.0,INTERMEDIATE,15.0,69.0,0 days 00:00:25.139000,0 days 00:00:45.779000,0 days 00:00:22.816000,93.734,25.139,45.779,22.816,83.80142647058824
1352,RUS,0 days 00:01:30.929000,70.0,2.0,INTERMEDIATE,16.0,70.0,0 days 00:00:24.202000,0 days 00:00:44.214000,0 days 00:00:22.513000,90.929,24.202,44.214,22.513,83.90472463768117
1353,RUS,0 days 00:01:30.709000,71.0,2.0,INTERMEDIATE,17.0,71.0,0 days 00:00:24.004000,0 days 00:00:43.968000,0 days 00:00:22.737000,90.709,24.004,43.968,22.737,84.00192857142858
1354,RUS,0 days 00:01:30.012000,72.0,2.0,INTERMEDIATE,18.0,72.0,0 days 00:00:24.336000,0 days 00:00:43.354000,0 days 00:00:22.322000,90.012,24.336,43.354,22.322,84.08657746478873
1355,RUS,0 days 00:01:28.921000,73.0,2.0,INTERMEDIATE,19.0,73.0,0 days 00:00:23.538000,0 days 00:00:43.247000,0 days 00:00:22.136000,88.921,23.538,43.247,22.136,84.15372222222223
1356,RUS,0 days 00:01:27.787000,74.0,2.0,INTERMEDIATE,20.0,74.0,0 days 00:00:23.166000,0 days 00:00:42.157000,0 days 00:00:22.464000,87.787,23.166,42.157,22.464,84.20349315068492
1357,RUS,0 days 00:01:26.399000,75.0,2.0,INTERMEDIATE,21.0,75.0,0 days 00:00:22.823000,0 days 00:00:41.504000,0 days 00:00:22.072000,86.399,22.823,41.504,22.072,84.23316216216216
1358,RUS,0 days 00:01:25.436000,76.0,2.0,INTERMEDIATE,22.0,76.0,0 days 00:00:22.435000,0 days 00:00:41.005000,0 days 00:00:21.996000,85.436,22.435,41.005,21.996,84.24919999999999
1359,RUS,0 days 00:01:26.978000,77.0,2.0,INTERMEDIATE,23.0,77.0,0 days 00:00:22.986000,0 days 00:00:41.513000,0 days 00:00:22.479000,86.978,22.986,41.513,22.479,84.28510526315789
1360,RUS,0 days 00:01:27.209000,78.0,2.0,INTERMEDIATE,24.0,78.0,0 days 00:00:22.898000,0 days 00:00:41.175000,0 days 00:00:23.136000,87.209,22.898,41.175,23.136,84.32307792207793
1361,BOT,,1.0,1.0,HARD,1.0,1.0,,0 days 00:00:43.240000,0 days 00:00:21.162000,,,43.24,21.162,
1362,BOT,0 days 00:01:20.021000,2.0,1.0,HARD,2.0,2.0,0 days 00:00:21.417000,0 days 00:00:37.271000,0 days 00:00:21.333000,80.021,21.417,37.271,21.333,80.021
1363,BOT,0 days 00:01:20.142000,3.0,1.0,HARD,3.0,3.0,0 days 00:00:21.170000,0 days 00:00:37.598000,0 days 00:00:21.374000,80.142,21.17,37.598,21.374,80.0815
1364,BOT,0 days 00:01:20.341000,4.0,1.0,HARD,4.0,4.0,0 days 00:00:21.160000,0 days 00:00:37.662000,0 days 00:00:21.519000,80.341,21.16,37.662,21.519,80.16799999999999
1365,BOT,0 days 00:01:20.022000,5.0,1.0,HARD,5.0,5.0,0 days 00:00:21.045000,0 days 00:00:37.895000,0 days 00:00:21.082000,80.022,21.045,37.895,21.082,80.1315
1366,BOT,0 days 00:01:19.165000,6.0,1.0,HARD,6.0,6.0,0 days 00:00:20.838000,0 days 00:00:37.433000,0 days 00:00:20.894000,79.165,20.838,37.433,20.894,79.93820000000001
