,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime(s),Sector1Time(s),Sector2Time(s),Sector3Time(s),RollingAverageLap
1148,HAM,0 days 00:01:17.393000,22.0,1.0,MEDIUM,22.0,22.0,0 days 00:00:20.306000,0 days 00:00:36.545000,0 days 00:00:20.542000,77.393,20.306,36.545,20.542,79.03581818181819
1149,HAM,0 days 00:01:18.053000,23.0,1.0,MEDIUM,23.0,23.0,0 days 00:00:20.548000,0 days 00:00:36.870000,0 days 00:00:20.635000,78.053,20.548,36.87,20.635,78.99308695652174
1150,HAM,0 days 00:01:17.431000,24.0,1.0,MEDIUM,24.0,24.0,0 days 00:00:20.274000,0 days 00:00:36.526000,0 days 00:00:20.631000,77.431,20.274,36.526,20.631,78.928
1151,HAM,0 days 00:01:17.643000,25.0,1.0,MEDIUM,25.0,25.0,0 days 00:00:20.423000,0 days 00:00:36.682000,0 days 00:00:20.538000,77.643,20.423,36.682,20.538,78.8766
1152,HAM,0 days 00:01:17.716000,26.0,1.0,MEDIUM,26.0,26.0,0 days 00:00:20.355000,0 days 00:00:36.690000,0 days 00:00:20.671000,77.716,20.355,36.69,20.671,78.83196153846153
1153,HAM,0 days 00:01:17.322000,27.0,1.0,MEDIUM,27.0,27.0,0 days 00:00:20.194000,0 days 00:00:36.550000,0 days 00:00:20.578000,77.322,20.194,36.55,20.578,78.77603703703704
1154,HAM,0 days 00:01:17.334000,28.0,1.0,MEDIUM,28.0,28.0,0 days 00:00:20.146000,0 days 00:00:36.632000,0 days 00:00:20.556000,77.334,20.146,36.632,20.556,78.72453571428571
1155,HAM,0 days 00:01:17.372000,29.0,1.0,MEDIUM,29.0,29.0,0 days 00:00:20.072000,0 days 00:00:36.712000,0 days 00:00:20.588000,77.372,20.072,36.712,20.588,78.67789655172415
1156,HAM,0 days 00:01:17.742000,30.0,1.0,MEDIUM,30.0,30.0,0 days 00:00:20.187000,0 days 00:00:36.759000,0 days 00:00:20.796000,77.742,20.187,36.759,20.796,78.6467
1157,HAM,0 days 00:01:35.467000,31.0,1.0,MEDIUM,31.0,31.0,0 days 00:00:20.415000,0 days 00:00:37.012000,0 days 00:00:38.040000,95.467,20.415,37.012,38.04,79.18929032258065
1158,HAM,0 days 00:01:18.165000,32.0,2.0,HARD,1.0,32.0,0 days 00:00:22.362000,0 days 00:00:35.711000,0 days 00:00:20.092000,78.165,22.362,35.711,20.092,79.15728125
1159,HAM,0 days 00:01:15.650000,33.0,2.0,HARD,2.0,33.0,0 days 00:00:19.760000,0 days 00:00:35.647000,0 days 00:00:20.243000,75.65,19.76,35.647,20.243,79.051
1160,HAM,0 days 00:01:18.357000,34.0,2.0,HARD,3.0,34.0,0 days 00:00:20.425000,0 days 00:00:37.198000,0 days 00:00:20.734000,78.357,20.425,37.198,20.734,79.03058823529412
1161,HAM,0 days 00:01:17.159000,35.0,2.0,HARD,4.0,35.0,0 days 00:00:20.415000,0 days 00:00:36.085000,0 days 00:00:20.659000,77.159,20.415,36.085,20.659,78.9771142857143
1162,HAM,0 days 00:01:17.688000,36.0,2.0,HARD,5.0,36.0,0 days 00:00:20.449000,0 days 00:00:36.475000,0 days 00:00:20.764000,77.688,20.449,36.475,20.764,78.94130555555556
1163,HAM,0 days 00:01:17.711000,37.0,2.0,HARD,6.0,37.0,0 days 00:00:20.364000,0 days 00:00:36.727000,0 days 00:00:20.620000,77.711,20.364,36.727,20.62,78.90805405405405
1164,HAM,0 days 00:01:17.167000,38.0,2.0,HARD,7.0,38.0,0 days 00:00:20.282000,0 days 00:00:36.239000,0 days 00:00:20.646000,77.167,20.282,36.239,20.646,78.86223684210526
1165,HAM,0 days 00:01:17.293000,39.0,2.0,HARD,8.0,39.0,0 days 00:00:20.276000,0 days 00:00:36.426000,0 days 00:00:20.591000,77.293,20.276,36.426,20.591,78.822
1166,HAM,0 days 00:01:16.962000,40.0,2.0,HARD,9.0,40.0,0 days 00:00:20.057000,0 days 00:00:36.301000,0 days 00:00:20.604000,76.962,20.057,36.301,20.604,78.7755
1167,HAM,0 days 00:01:16.588000,41.0,2.0,HARD,10.0,41.0,0 days 00:00:20.081000,0 days 00:00:36.125000,0 days 00:00:20.382000,76.588,20.081,36.125,20.382,78.72214634146341
1168,HAM,0 days 00:01:16.580000,42.0,2.0,HARD,11.0,42.0,0 days 00:00:20.056000,0 days 00:00:36.136000,0 days 00:00:20.388000,76.58,20.056,36.136,20.388,78.67114285714285
1169,HAM,0 days 00:01:16.529000,43.0,2.0,HARD,12.0,43.0,0 days 00:00:20.005000,0 days 00:00:36.184000,0 days 00:00:20.340000,76.529,20.005,36.184,20.34,78.62132558139535
1170,HAM,0 days 00:01:16.880000,44.0,2.0,HARD,13.0,44.0,0 days 00:00:20.048000,0 days 00:00:36.302000,0 days 00:00:20.530000,76.88,20.048,36.302,20.53,78.58175
1171,HAM,0 days 00:01:18.833000,45.0,2.0,HARD,14.0,45.0,0 days 00:00:20.486000,0 days 00:00:37.303000,0 days 00:00:21.044000,78.833,20.486,37.303,21.044,78.58733333333333
1172,HAM,0 days 00:01:16.850000,46.0,2.0,HARD,15.0,46.0,0 days 00:00:20.225000,0 days 00:00:36.147000,0 days 00:00:20.478000,76.85,20.225,36.147,20.478,78.5495652173913
1173,HAM,0 days 00:01:16.257000,47.0,2.0,HARD,16.0,47.0,0 days 00:00:19.850000,0 days 00:00:35.974000,0 days 00:00:20.433000,76.257,19.85,35.974,20.433,78.50078723404255
1174,HAM,0 days 00:01:16.860000,48.0,2.0,HARD,17.0,48.0,0 days 00:00:20.205000,0 days 00:00:36.190000,0 days 00:00:20.465000,76.86,20.205,36.19,20.465,78.46660416666667
1175,HAM,0 days 00:01:16.781000,49.0,2.0,HARD,18.0,49.0,0 days 00:00:20.131000,0 days 00:00:36.233000,0 days 00:00:20.417000,76.781,20.131,36.233,20.417,78.43220408163265
1176,HAM,0 days 00:01:17.110000,50.0,2.0,HARD,19.0,50.0,0 days 00:00:20.168000,0 days 00:00:36.443000,0 days 00:00:20.499000,77.11,20.168,36.443,20.499,78.40576
1177,HAM,0 days 00:01:18.294000,51.0,2.0,HARD,20.0,51.0,0 days 00:00:20.058000,0 days 00:00:36.913000,0 days 00:00:21.323000,78.294,20.058,36.913,21.323,78.40356862745098
1178,HAM,0 days 00:01:26.237000,52.0,2.0,HARD,21.0,52.0,0 days 00:00:20.853000,0 days 00:00:42.111000,0 days 00:00:23.273000,86.237,20.853,42.111,23.273,78.55421153846154
1179,HAM,0 days 00:01:31.341000,53.0,2.0,HARD,22.0,53.0,0 days 00:00:24.193000,0 days 00:00:45.397000,0 days 00:00:21.751000,91.341,24.193,45.397,21.751,78.7954716981132
1180,HAM,0 days 00:01:55.141000,54.0,2.0,HARD,23.0,54.0,0 days 00:00:23.451000,0 days 00:00:48.060000,0 days 00:00:43.630000,115.141,23.451,48.06,43.63,79.46853703703704
1181,HAM,0 days 00:01:39.603000,55.0,3.0,INTERMEDIATE,1.0,55.0,0 days 00:00:27.422000,0 days 00:00:47.069000,0 days 00:00:25.112000,99.603,27.422,47.069,25.112,79.83461818181819
1182,HAM,0 days 00:01:41.277000,56.0,3.0,INTERMEDIATE,2.0,56.0,0 days 00:00:26.260000,0 days 00:00:48.592000,0 days 00:00:26.425000,101.277,26.26,48.592,26.425,80.21751785714285
1183,HAM,0 days 00:01:43.278000,57.0,3.0,INTERMEDIATE,3.0,57.0,0 days 00:00:28.374000,0 days 00:00:48.357000,0 days 00:00:26.547000,103.278,28.374,48.357,26.547,80.62208771929824
1184,HAM,0 days 00:01:43.378000,58.0,3.0,INTERMEDIATE,4.0,58.0,0 days 00:00:27.656000,0 days 00:00:48.863000,0 days 00:00:26.859000,103.378,27.656,48.863,26.859,81.01443103448277
1185,HAM,0 days 00:01:45.199000,59.0,3.0,INTERMEDIATE,5.0,59.0,0 days 00:00:28.019000,0 days 00:00:49.285000,0 days 00:00:27.895000,105.199,28.019,49.285,27.895,81.42433898305084
1186,HAM,0 days 00:01:43.041000,60.0,3.0,INTERMEDIATE,6.0,60.0,0 days 00:00:27.600000,0 days 00:00:48.261000,0 days 00:00:27.180000,103.041,27.6,48.261,27.18,81.78461666666666
1187,HAM,0 days 00:01:42.396000,61.0,3.0,INTERMEDIATE,7.0,61.0,0 days 00:00:27.441000,0 days 00:00:48.298000,0 days 00:00:26.657000,102.396,27.441,48.298,26.657,82.12250819672131
1188,HAM,0 days 00:01:42.287000,62.0,3.0,INTERMEDIATE,8.0,62.0,0 days 00:00:27.191000,0 days 00:00:48.450000,0 days 00:00:26.646000,102.287,27.191,48.45,26.646,82.44774193548388
1189,HAM,0 days 00:01:41.315000,63.0,3.0,INTERMEDIATE,9.0,63.0,0 days 00:00:27.240000,0 days 00:00:47.725000,0 days 00:00:26.350000,101.315,27.24,47.725,26.35,82.74722222222222
1190,HAM,0 days 00:01:38.957000,64.0,3.0,INTERMEDIATE,10.0,64.0,0 days 00:00:26.340000,0 days 00:00:46.965000,0 days 00:00:25.652000,98.957,26.34,46.965,25.652,83.0005
1191,HAM,0 days 00:01:37.636000,65.0,3.0,INTERMEDIATE,11.0,65.0,0 days 00:00:26.210000,0 days 00:00:46.748000,0 days 00:00:24.678000,97.636,26.21,46.748,24.678,83.22566153846154
1192,HAM,0 days 00:01:36.203000,66.0,3.0,INTERMEDIATE,12.0,66.0,0 days 00:00:25.650000,0 days 00:00:46.234000,0 days 00:00:24.319000,96.203,25.65,46.234,24.319,83.42228787878788
1193,HAM,0 days 00:01:34.539000,67.0,3.0,INTERMEDIATE,13.0,67.0,0 days 00:00:24.931000,0 days 00:00:45.823000,0 days 00:00:23.785000,94.539,24.931,45.823,23.785,83.58820895522388
1194,HAM,0 days 00:01:32.866000,68.0,3.0,INTERMEDIATE,14.0,68.0,0 days 00:00:25.098000,0 days 00:00:44.929000,0 days 00:00:22.839000,92.866,25.098,44.929,22.839,83.72464705882352
1195,HAM,0 days 00:01:33.757000,69.0,3.0,INTERMEDIATE,15.0,69.0,0 days 00:00:25.503000,0 days 00:00:46.040000,0 days 00:00:22.214000,93.757,25.503,46.04,22.214,83.87004347826087
1196,HAM,0 days 00:01:29.680000,70.0,3.0,INTERMEDIATE,16.0,70.0,0 days 00:00:24.150000,0 days 00:00:43.741000,0 days 00:00:21.789000,89.68,24.15,43.741,21.789,83.95304285714285
1197,HAM,0 days 00:01:29.667000,71.0,3.0,INTERMEDIATE,17.0,71.0,0 days 00:00:23.981000,0 days 00:00:43.910000,0 days 00:00:21.776000,89.667,23.981,43.91,21.776,84.03352112676056
1198,HAM,0 days 00:01:29.415000,72.0,3.0,INTERMEDIATE,18.0,72.0,0 days 00:00:24.343000,0 days 00:00:43.250000,0 days 00:00:21.822000,89.415,24.343,43.25,21.822,84.10826388888889
1199,HAM,0 days 00:01:27.735000,73.0,3.0,INTERMEDIATE,19.0,73.0,0 days 00:00:24.122000,0 days 00:00:42.180000,0 days 00:00:21.433000,87.735,24.122,42.18,21.433,84.15794520547945
1200,HAM,0 days 00:01:26.304000,74.0,3.0,INTERMEDIATE,20.0,74.0,0 days 00:00:22.776000,0 days 00:00:42.149000,0 days 00:00:21.379000,86.304,22.776,42.149,21.379,84.18694594594595
1201,HAM,0 days 00:01:25.242000,75.0,3.0,INTERMEDIATE,21.0,75.0,0 days 00:00:22.534000,0 days 00:00:41.383000,0 days 00:00:21.325000,85.242,22.534,41.383,21.325,84.20101333333334
1202,HAM,0 days 00:01:24.651000,76.0,3.0,INTERMEDIATE,22.0,76.0,0 days 00:00:22.174000,0 days 00:00:41.007000,0 days 00:00:21.470000,84.651,22.174,41.007,21.47,84.20693421052631
1203,HAM,0 days 00:01:26.210000,77.0,3.0,INTERMEDIATE,23.0,77.0,0 days 00:00:22.410000,0 days 00:00:42.330000,0 days 00:00:21.470000,86.21,22.41,42.33,21.47,84.23294805194806
1204,HAM,0 days 00:01:25.105000,78.0,3.0,INTERMEDIATE,24.0,78.0,0 days 00:00:22.304000,0 days 00:00:40.622000,0 days 00:00:22.179000,85.105,22.304,40.622,22.179,84.2441282051282
1205,SAI,0 days 00:01:27.390000,1.0,1.0,HARD,1.0,1.0,,0 days 00:00:38.450000,0 days 00:00:21.607000,87.39,,38.45,21.607,87.39
1206,SAI,0 days 00:01:20.593000,2.0,1.0,HARD,2.0,2.0,0 days 00:00:21.218000,0 days 00:00:37.827000,0 days 00:00:21.548000,80.593,21.218,37.827,21.548,83.9915
1207,SAI,0 days 00:01:19.958000,3.0,1.0,HARD,3.0,3.0,0 days 00:00:21.064000,0 days 00:00:37.555000,0 days 00:00:21.339000,79.958,21.064,37.555,21.339,82.647
1208,SAI,0 days 00:01:19.482000,4.0,1.0,HARD,4.0,4.0,0 days 00:00:20.956000,0 days 00:00:37.330000,0 days 00:00:21.196000,79.482,20.956,37.33,21.196,81.85575
1209,SAI,0 days 00:01:18.723000,5.0,1.0,HARD,5.0,5.0,0 days 00:00:20.710000,0 days 00:00:37.120000,0 days 00:00:20.893000,78.723,20.71,37.12,20.893,81.2292
1210,SAI,0 days 00:01:18.764000,6.0,1.0,HARD,6.0,6.0,0 days 00:00:20.816000,0 days 00:00:37.126000,0 days 00:00:20.822000,78.764,20.816,37.126,20.822,80.81833333333333
1211,SAI,0 days 00:01:18.697000,7.0,1.0,HARD,7.0,7.0,0 days 00:00:20.775000,0 days 00:00:37.010000,0 days 00:00:20.912000,78.697,20.775,37.01,20.912,80.51528571428571
1212,SAI,0 days 00:01:18.637000,8.0,1.0,HARD,8.0,8.0,0 days 00:00:20.773000,0 days 00:00:36.906000,0 days 00:00:20.958000,78.637,20.773,36.906,20.958,80.2805
1213,SAI,0 days 00:01:18.306000,9.0,1.0,HARD,9.0,9.0,0 days 00:00:20.663000,0 days 00:00:36.899000,0 days 00:00:20.744000,78.306,20.663,36.899,20.744,80.0611111111111
1214,SAI,0 days 00:01:18.070000,10.0,1.0,HARD,10.0,10.0,0 days 00:00:20.574000,0 days 00:00:36.868000,0 days 00:00:20.628000,78.07,20.574,36.868,20.628,79.862
1215,SAI,0 days 00:01:18.265000,11.0,1.0,HARD,11.0,11.0,0 days 00:00:20.590000,0 days 00:00:36.442000,0 days 00:00:21.233000,78.265,20.59,36.442,21.233,79.71681818181818
1216,SAI,0 days 00:01:18.947000,12.0,1.0,HARD,12.0,12.0,0 days 00:00:20.805000,0 days 00:00:37.196000,0 days 00:00:20.946000,78.947,20.805,37.196,20.946,79.65266666666666
1217,SAI,0 days 00:01:18.286000,13.0,1.0,HARD,13.0,13.0,0 days 00:00:20.536000,0 days 00:00:36.877000,0 days 00:00:20.873000,78.286,20.536,36.877,20.873,79.54753846153845
1218,SAI,0 days 00:01:18.107000,14.0,1.0,HARD,14.0,14.0,0 days 00:00:20.482000,0 days 00:00:36.785000,0 days 00:00:20.840000,78.107,20.482,36.785,20.84,79.44464285714285
1219,SAI,0 days 00:01:17.883000,15.0,1.0,HARD,15.0,15.0,0 days 00:00:20.449000,0 days 00:00:36.664000,0 days 00:00:20.770000,77.883,20.449,36.664,20.77,79.34053333333333
1220,SAI,0 days 00:01:18.239000,16.0,1.0,HARD,16.0,16.0,0 days 00:00:20.460000,0 days 00:00:36.943000,0 days 00:00:20.836000,78.239,20.46,36.943,20.836,79.2716875
1221,SAI,0 days 00:01:18.360000,17.0,1.0,HARD,17.0,17.0,0 days 00:00:20.415000,0 days 00:00:36.946000,0 days 00:00:20.999000,78.36,20.415,36.946,20.999,79.2180588235294
1222,SAI,0 days 00:01:18.178000,18.0,1.0,HARD,18.0,18.0,0 days 00:00:20.502000,0 days 00:00:36.871000,0 days 00:00:20.805000,78.178,20.502,36.871,20.805,79.16027777777778
1223,SAI,0 days 00:01:17.999000,19.0,1.0,HARD,19.0,19.0,0 days 00:00:20.392000,0 days 00:00:36.833000,0 days 00:00:20.774000,77.999,20.392,36.833,20.774,79.09915789473685
1224,SAI,0 days 00:01:18.032000,20.0,1.0,HARD,20.0,20.0,0 days 00:00:20.401000,0 days 00:00:36.775000,0 days 00:00:20.856000,78.032,20.401,36.775,20.856,79.0458
1225,SAI,0 days 00:01:18.006000,21.0,1.0,HARD,21.0,21.0,0 days 00:00:20.390000,0 days 00:00:36.736000,0 days 00:00:20.880000,78.006,20.39,36.736,20.88,78.99628571428572
1226,SAI,0 days 00:01:18.007000,22.0,1.0,HARD,22.0,22.0,0 days 00:00:20.423000,0 days 00:00:36.784000,0 days 00:00:20.800000,78.007,20.423,36.784,20.8,78.95131818181818
1227,SAI,0 days 00:01:18.006000,23.0,1.0,HARD,23.0,23.0,0 days 00:00:20.330000,0 days 00:00:36.880000,0 days 00:00:20.796000,78.006,20.33,36.88,20.796,78.91021739130434
1228,SAI,0 days 00:01:17.912000,24.0,1.0,HARD,24.0,24.0,0 days 00:00:20.413000,0 days 00:00:36.821000,0 days 00:00:20.678000,77.912,20.413,36.821,20.678,78.868625
1229,SAI,0 days 00:01:17.464000,25.0,1.0,HARD,25.0,25.0,0 days 00:00:20.294000,0 days 00:00:36.541000,0 days 00:00:20.629000,77.464,20.294,36.541,20.629,78.81244
1230,SAI,0 days 00:01:17.366000,26.0,1.0,HARD,26.0,26.0,0 days 00:00:20.202000,0 days 00:00:36.551000,0 days 00:00:20.613000,77.366,20.202,36.551,20.613,78.75680769230769
1231,SAI,0 days 00:01:17.318000,27.0,1.0,HARD,27.0,27.0,0 days 00:00:20.213000,0 days 00:00:36.424000,0 days 00:00:20.681000,77.318,20.213,36.424,20.681,78.70351851851852
1232,SAI,0 days 00:01:17.316000,28.0,1.0,HARD,28.0,28.0,0 days 00:00:20.150000,0 days 00:00:36.544000,0 days 00:00:20.622000,77.316,20.15,36.544,20.622,78.6539642857143
1233,SAI,0 days 00:01:17.171000,29.0,1.0,HARD,29.0,29.0,0 days 00:00:20.143000,0 days 00:00:36.494000,0 days 00:00:20.534000,77.171,20.143,36.494,20.534,78.6028275862069
1234,SAI,0 days 00:01:17.220000,30.0,1.0,HARD,30.0,30.0,0 days 00:00:20.161000,0 days 00:00:36.514000,0 days 00:00:20.545000,77.22,20.161,36.514,20.545,78.55673333333334
1235,SAI,0 days 00:01:17.465000,31.0,1.0,HARD,31.0,31.0,0 days 00:00:20.157000,0 days 00:00:36.592000,0 days 00:00:20.716000,77.465,20.157,36.592,20.716,78.52151612903225
1236,SAI,0 days 00:01:17.180000,32.0,1.0,HARD,32.0,32.0,0 days 00:00:20.196000,0 days 00:00:36.534000,0 days 00:00:20.450000,77.18,20.196,36.534,20.45,78.47959375
1237,SAI,0 days 00:01:33.612000,33.0,1.0,HARD,33.0,33.0,0 days 00:00:20.097000,0 days 00:00:36.115000,0 days 00:00:37.400000,93.612,20.097,36.115,37.4,78.9381515151515
1238,SAI,0 days 00:01:20.767000,34.0,2.0,MEDIUM,1.0,34.0,0 days 00:00:23.131000,0 days 00:00:36.729000,0 days 00:00:20.907000,80.767,23.131,36.729,20.907,78.99194117647059
1239,SAI,0 days 00:01:16.628000,35.0,2.0,MEDIUM,2.0,35.0,0 days 00:00:20.045000,0 days 00:00:36.092000,0 days 00:00:20.491000,76.628,20.045,36.092,20.491,78.92439999999999
1240,SAI,0 days 00:01:17.979000,36.0,2.0,MEDIUM,3.0,36.0,0 days 00:00:20.577000,0 days 00:00:36.864000,0 days 00:00:20.538000,77.979,20.577,36.864,20.538,78.8981388888889
1241,SAI,0 days 00:01:17.565000,37.0,2.0,MEDIUM,4.0,37.0,0 days 00:00:20.276000,0 days 00:00:36.516000,0 days 00:00:20.773000,77.565,20.276,36.516,20.773,78.86210810810812
1242,SAI,0 days 00:01:16.786000,38.0,2.0,MEDIUM,5.0,38.0,0 days 00:00:20.022000,0 days 00:00:36.221000,0 days 00:00:20.543000,76.786,20.022,36.221,20.543,78.80747368421054
1243,SAI,0 days 00:01:17.175000,39.0,2.0,MEDIUM,6.0,39.0,0 days 00:00:20.233000,0 days 00:00:36.431000,0 days 00:00:20.511000,77.175,20.233,36.431,20.511,78.76561538461539
1244,SAI,0 days 00:01:17.023000,40.0,2.0,MEDIUM,7.0,40.0,0 days 00:00:20.122000,0 days 00:00:36.431000,0 days 00:00:20.470000,77.023,20.122,36.431,20.47,78.72205
1245,SAI,0 days 00:01:16.651000,41.0,2.0,MEDIUM,8.0,41.0,0 days 00:00:20.007000,0 days 00:00:36.156000,0 days 00:00:20.488000,76.651,20.007,36.156,20.488,78.67153658536586
1246,SAI,0 days 00:01:16.467000,42.0,2.0,MEDIUM,9.0,42.0,0 days 00:00:20.085000,0 days 00:00:36.003000,0 days 00:00:20.379000,76.467,20.085,36.003,20.379,78.61904761904762
1247,SAI,0 days 00:01:16.449000,43.0,2.0,MEDIUM,10.0,43.0,0 days 00:00:20.016000,0 days 00:00:36.171000,0 days 00:00:20.262000,76.449,20.016,36.171,20.262,78.56858139534884
1248,SAI,0 days 00:01:17.760000,44.0,2.0,MEDIUM,11.0,44.0,0 days 00:00:20.063000,0 days 00:00:36.889000,0 days 00:00:20.808000,77.76,20.063,36.889,20.808,78.55020454545455
1249,SAI,0 days 00:01:17.146000,45.0,2.0,MEDIUM,12.0,45.0,0 days 00:00:20.158000,0 days 00:00:36.414000,0 days 00:00:20.574000,77.146,20.158,36.414,20.574,78.519
1250,SAI,0 days 00:01:17.220000,46.0,2.0,MEDIUM,13.0,46.0,0 days 00:00:20.165000,0 days 00:00:36.446000,0 days 00:00:20.609000,77.22,20.165,36.446,20.609,78.49076086956521
1251,SAI,0 days 00:01:16.732000,47.0,2.0,MEDIUM,14.0,47.0,0 days 00:00:19.971000,0 days 00:00:36.344000,0 days 00:00:20.417000,76.732,19.971,36.344,20.417,78.4533404255319
1252,SAI,0 days 00:01:16.561000,48.0,2.0,MEDIUM,15.0,48.0,0 days 00:00:19.911000,0 days 00:00:36.340000,0 days 00:00:20.310000,76.561,19.911,36.34,20.31,78.41391666666667
1253,SAI,0 days 00:01:17.014000,49.0,2.0,MEDIUM,16.0,49.0,0 days 00:00:20.044000,0 days 00:00:36.254000,0 days 00:00:20.716000,77.014,20.044,36.254,20.716,78.38534693877551
1254,SAI,0 days 00:01:16.917000,50.0,2.0,MEDIUM,17.0,50.0,0 days 00:00:19.994000,0 days 00:00:36.438000,0 days 00:00:20.485000,76.917,19.994,36.438,20.485,78.35598
1255,SAI,0 days 00:01:19.013000,51.0,2.0,MEDIUM,18.0,51.0,0 days 00:00:20.198000,0 days 00:00:37.492000,0 days 00:00:21.323000,79.013,20.198,37.492,21.323,78.36886274509804
1256,SAI,0 days 00:01:26.201000,52.0,2.0,MEDIUM,19.0,52.0,0 days 00:00:20.715000,0 days 00:00:42.567000,0 days 00:00:22.919000,86.201,20.715,42.567,22.919,78.51948076923077
1257,SAI,0 days 00:01:30.068000,53.0,2.0,MEDIUM,20.0,53.0,0 days 00:00:23.352000,0 days 00:00:44.890000,0 days 00:00:21.826000,90.068,23.352,44.89,21.826,78.73737735849056
1258,SAI,0 days 00:01:37.315000,54.0,2.0,MEDIUM,21.0,54.0,0 days 00:00:23.705000,0 days 00:00:48.995000,0 days 00:00:24.615000,97.315,23.705,48.995,24.615,79.0814074074074
1259,SAI,0 days 00:02:19.381000,55.0,2.0,MEDIUM,22.0,55.0,0 days 00:00:27.227000,0 days 00:01:01.073000,0 days 00:00:51.081000,139.381,27.227,61.073,51.081,80.17776363636364
1260,SAI,0 days 00:01:42.320000,56.0,3.0,INTERMEDIATE,1.0,56.0,0 days 00:00:28.536000,0 days 00:00:47.711000,0 days 00:00:26.073000,102.32,28.536,47.711,26.073,80.5731607142857
1261,SAI,0 days 00:01:41.192000,57.0,3.0,INTERMEDIATE,2.0,57.0,0 days 00:00:27.406000,0 days 00:00:47.540000,0 days 00:00:26.246000,101.192,27.406,47.54,26.246,80.9348947368421
1262,SAI,0 days 00:01:43.462000,58.0,3.0,INTERMEDIATE,3.0,58.0,0 days 00:00:28.269000,0 days 00:00:47.551000,0 days 00:00:27.642000,103.462,28.269,47.551,27.642,81.32329310344828
1263,SAI,0 days 00:01:42.820000,59.0,3.0,INTERMEDIATE,4.0,59.0,0 days 00:00:27.817000,0 days 00:00:48.032000,0 days 00:00:26.971000,102.82,27.817,48.032,26.971,81.68764406779661
1264,SAI,0 days 00:01:43.041000,60.0,3.0,INTERMEDIATE,5.0,60.0,0 days 00:00:28.314000,0 days 00:00:47.757000,0 days 00:00:26.970000,103.041,28.314,47.757,26.97,82.04353333333333
1265,SAI,0 days 00:01:42.633000,61.0,3.0,INTERMEDIATE,6.0,61.0,0 days 00:00:27.462000,0 days 00:00:48.317000,0 days 00:00:26.854000,102.633,27.462,48.317,26.854,82.38106557377048
1266,SAI,0 days 00:01:40.780000,62.0,3.0,INTERMEDIATE,7.0,62.0,0 days 00:00:27.047000,0 days 00:00:47.352000,0 days 00:00:26.381000,100.78,27.047,47.352,26.381,82.67782258064516
1267,SAI,0 days 00:01:39.899000,63.0,3.0,INTERMEDIATE,8.0,63.0,0 days 00:00:26.585000,0 days 00:00:47.117000,0 days 00:00:26.197000,99.899,26.585,47.117,26.197,82.95117460317461
1268,SAI,0 days 00:01:39.306000,64.0,3.0,INTERMEDIATE,9.0,64.0,0 days 00:00:26.304000,0 days 00:00:46.863000,0 days 00:00:26.139000,99.306,26.304,46.863,26.139,83.20671875
1269,SAI,0 days 00:01:37.838000,65.0,3.0,INTERMEDIATE,10.0,65.0,0 days 00:00:26.011000,0 days 00:00:46.533000,0 days 00:00:25.294000,97.838,26.011,46.533,25.294,83.43181538461539
1270,SAI,0 days 00:01:36.238000,66.0,3.0,INTERMEDIATE,11.0,66.0,0 days 00:00:25.843000,0 days 00:00:45.748000,0 days 00:00:24.647000,96.238,25.843,45.748,24.647,83.62584848484848
1271,SAI,0 days 00:01:34.999000,67.0,3.0,INTERMEDIATE,12.0,67.0,0 days 00:00:25.342000,0 days 00:00:45.459000,0 days 00:00:24.198000,94.999,25.342,45.459,24.198,83.79559701492538
1272,SAI,0 days 00:01:33.322000,68.0,3.0,INTERMEDIATE,13.0,68.0,0 days 00:00:24.780000,0 days 00:00:45.051000,0 days 00:00:23.491000,93.322,24.78,45.051,23.491,83.9356911764706
1273,SAI,0 days 00:01:35.394000,69.0,3.0,INTERMEDIATE,14.0,69.0,0 days 00:00:25.113000,0 days 00:00:45.521000,0 days 00:00:24.760000,95.394,25.113,45.521,24.76,84.1017536231884
1274,SAI,0 days 00:01:32.130000,70.0,3.0,INTERMEDIATE,15.0,70.0,0 days 00:00:24.889000,0 days 00:00:44.372000,0 days 00:00:22.869000,92.13,24.889,44.372,22.869,84.21644285714285
1275,SAI,0 days 00:01:29.920000,71.0,3.0,INTERMEDIATE,16.0,71.0,0 days 00:00:23.868000,0 days 00:00:43.533000,0 days 00:00:22.519000,89.92,23.868,43.533,22.519,84.29677464788732
1276,SAI,0 days 00:01:29.849000,72.0,3.0,INTERMEDIATE,17.0,72.0,0 days 00:00:23.449000,0 days 00:00:44.070000,0 days 00:00:22.330000,89.849,23.449,44.07,22.33,84.37388888888889
1277,SAI,0 days 00:01:27.840000,73.0,3.0,INTERMEDIATE,18.0,73.0,0 days 00:00:23.244000,0 days 00:00:42.559000,0 days 00:00:22.037000,87.84,23.244,42.559,22.037,84.4213698630137
1278,SAI,0 days 00:01:28.585000,74.0,3.0,INTERMEDIATE,19.0,74.0,0 days 00:00:24.031000,0 days 00:00:42.481000,0 days 00:00:22.073000,88.585,24.031,42.481,22.073,84.47763513513515
1279,SAI,0 days 00:01:26.388000,75.0,3.0,INTERMEDIATE,20.0,75.0,0 days 00:00:22.468000,0 days 00:00:41.871000,0 days 00:00:22.049000,86.388,22.468,41.871,22.049,84.50310666666667
